id,best_item,ratings,num_of_specs,num_of_tags,num_of_users,avg_usage_time,num_of_reviews,sum_of_recommend,avg_review_len
286940,0,0,7,20,228,152.7456,2,0,77.5000
287020,0,3,2,15,142,99.5211,0,0,0.0000
287070,0,3,4,8,33,94.5758,0,0,0.0000
287100,0,-1,4,9,951,3.4564,1,-1,4.0000
287120,0,2,3,5,755,77.1907,1,1,62.0000
287140,0,2,4,5,50,148.3200,0,0,0.0000
287200,0,0,5,11,201,24.0149,0,0,0.0000
287220,0,0,1,13,64,237.6094,1,-1,226.0000
287260,0,3,7,8,252,80.2302,0,0,0.0000
287290,0,2,7,20,1312,205.2721,11,5,301.3636
287340,0,0,6,9,455,65.3868,2,0,209.0000
287390,1,3,5,20,2867,302.5863,23,23,166.4783
287450,1,3,8,19,1601,715.3885,19,17,172.2632
287580,0,0,6,11,110,518.1727,1,1,16.0000
287600,0,0,4,12,45,165.6444,0,0,0.0000
287700,1,3,8,20,2442,3347.9550,73,59,282.2603
287720,0,0,1,5,126,3.1746,0,0,0.0000
287740,0,0,1,6,36,0.0833,0,0,0.0000
287780,0,0,4,1,12,33.5000,0,0,0.0000
287840,0,3,6,6,76,109.7237,2,2,886.0000
287860,0,0,8,11,105,697.8667,0,0,0.0000
287900,0,3,2,4,2,273.0000,0,0,0.0000
287920,0,0,6,20,898,183.1748,3,3,624.3333
287960,0,3,3,5,10,71.7000,0,0,0.0000
287980,1,4,5,16,639,343.5665,16,16,234.8125
288000,0,0,1,4,2,0.0000,0,0,0.0000
288020,0,2,4,10,53,122.1132,0,0,0.0000
288040,0,2,5,9,52,76.0192,1,1,527.0000
288060,0,3,5,13,62,112.4032,0,0,0.0000
288100,0,0,5,6,6,1096.8333,0,0,0.0000
288120,0,3,3,9,27,786.5556,0,0,0.0000
288140,0,0,10,5,19,491.3158,1,-1,56.0000
288160,0,4,4,13,267,156.6030,3,3,428.3333
288220,0,3,3,10,5,408.8000,0,0,0.0000
288260,0,3,6,16,14,229.1429,0,0,0.0000
288290,0,3,1,4,35,122.1429,1,1,7137.0000
288370,0,2,5,8,94,161.3404,1,1,57.0000
288470,1,2,6,20,970,509.1804,13,13,380.6923
288500,0,0,1,6,6,0.0000,0,0,0.0000
288610,0,0,1,4,9,0.0000,0,0,0.0000
288630,0,0,1,4,3,39.0000,0,0,0.0000
288650,0,2,2,2,8,63.2500,0,0,0.0000
288670,0,2,1,4,2,269.5000,0,0,0.0000
288690,0,0,1,2,18,107.4444,0,0,0.0000
288710,0,0,1,3,40,4.7500,0,0,0.0000
288730,0,-2,0,2,26,49.3846,0,0,0.0000
288750,0,0,1,4,38,23.5789,0,0,0.0000
288790,0,0,1,3,14,17.7143,0,0,0.0000
288830,0,0,1,4,29,12.4138,0,0,0.0000
288840,0,1,1,5,27,31.4815,0,0,0.0000
288880,0,0,3,7,101,146.3267,0,0,0.0000
288930,0,3,5,11,51,144.4118,0,0,0.0000
288970,0,0,1,5,31,8.9032,0,0,0.0000
289050,0,0,1,3,34,0.2059,0,0,0.0000
289090,0,0,4,8,410,85.5390,4,0,836.7500
289130,1,3,9,20,1649,1134.6216,21,19,341.8095
289180,0,3,2,8,53,1248.9623,0,0,0.0000
289200,0,3,2,5,52,12.7500,0,0,0.0000
289220,0,0,3,3,22,393.1818,0,0,0.0000
289240,0,2,3,2,29,10.9655,0,0,0.0000
289260,0,2,1,5,28,7.8929,0,0,0.0000
289280,0,0,1,6,71,16.8451,0,0,0.0000
289300,0,3,4,8,108,207.4167,0,0,0.0000
289320,0,0,2,3,37,1.2162,0,0,0.0000
289340,0,0,2,6,51,71.6667,1,-1,55.0000
289360,0,3,2,2,58,0.4655,0,0,0.0000
289380,0,1,2,1,45,0.0222,0,0,0.0000
289400,0,0,3,7,92,80.6196,0,0,0.0000
289420,0,3,3,5,48,155.0417,0,0,0.0000
289440,0,3,4,4,57,113.4561,0,0,0.0000
289460,0,2,3,3,36,10.3889,1,1,163.0000
289480,0,0,3,6,48,193.1250,0,0,0.0000
289500,0,2,2,4,95,28.2737,0,0,0.0000
289520,0,0,4,8,108,544.4444,1,-1,989.0000
289580,0,0,1,5,14,148.5000,0,0,0.0000
289600,0,0,2,6,36,462.3611,1,1,159.0000
289620,0,2,3,10,28,105.9286,0,0,0.0000
289650,0,0,5,20,714,1374.5672,42,6,517.4524
289690,0,0,7,18,501,69.6647,2,0,114.0000
289760,0,3,9,18,343,126.6327,5,5,246.6000
289800,0,-2,1,6,112,6.5804,0,0,0.0000
289820,0,-2,1,5,104,0.4135,0,0,0.0000
289840,0,-2,1,6,100,15.3800,0,0,0.0000
289890,0,3,3,6,69,1209.0290,0,0,0.0000
289930,0,0,4,6,271,156.7675,2,2,646.0000
290000,0,3,5,8,19,117.7895,1,1,438.0000
290020,0,3,6,8,9,259.0000,1,1,192.0000
290040,0,3,4,9,106,49.7264,0,0,0.0000
290060,0,2,2,7,45,63.0000,1,1,112.0000
290080,1,0,5,20,937,1877.1526,26,10,342.3077
290140,0,0,4,14,854,128.7131,5,3,277.8000
290260,0,3,3,12,92,131.3152,0,0,0.0000
290280,0,0,2,5,146,100.3151,1,1,707.0000
290300,0,3,4,18,352,672.1392,4,2,116.2500
290320,0,2,6,8,144,60.9236,0,0,0.0000
290340,0,3,8,20,339,717.0088,6,6,108.0000
290380,0,3,6,5,59,28.5763,0,0,0.0000
290440,0,0,4,3,41,1.8049,0,0,0.0000
290460,0,0,3,4,259,2.3514,0,0,0.0000
290490,0,0,2,4,54,13.5556,1,1,43.0000
290530,0,2,6,10,37,163.3784,1,1,923.0000
290650,0,-2,4,12,111,127.2523,1,-1,27.0000
290730,0,3,4,10,498,286.2309,2,2,54.0000
290770,1,3,5,20,456,107.9232,10,8,557.3000
290790,0,2,10,18,757,352.1453,4,4,850.7500
290810,0,0,3,3,40,51.7500,0,0,0.0000
290870,0,0,8,10,5,210.0000,0,0,0.0000
290890,0,3,3,9,181,264.6685,4,2,281.2500
290930,0,3,6,20,2089,118.3518,4,4,74.5000
290970,0,0,4,9,27,228.1111,0,0,0.0000
290990,0,0,5,8,40,317.4250,1,1,436.0000
291010,0,0,4,20,825,62.8061,4,0,98.2500
291030,0,0,5,12,48,347.0833,0,0,0.0000
291050,0,0,5,10,102,205.7451,0,0,0.0000
291070,0,3,4,3,80,21.8375,0,0,0.0000
291090,0,0,3,2,5,22.6000,0,0,0.0000
291130,0,0,4,11,160,113.7750,0,0,0.0000
291150,0,0,3,10,394,133.9467,0,0,0.0000
291190,0,2,4,20,34,121.9706,0,0,0.0000
291250,0,0,2,8,12,205.8333,1,1,321.0000
291270,0,0,3,6,82,77.3293,1,-1,144.0000
291290,0,1,1,7,82,10.6829,0,0,0.0000
291330,0,-2,3,6,126,131.9127,0,0,0.0000
291370,0,-2,2,5,13,74.1538,2,0,130.0000
291390,0,0,5,4,32,87.9375,0,0,0.0000
291410,0,3,7,13,620,241.8129,5,3,254.6000
291430,0,0,6,5,41,92.8293,0,0,0.0000
291450,0,0,1,9,94,88.2660,0,0,0.0000
291480,1,2,6,20,10648,283.6026,82,20,196.7561
291550,1,3,12,20,10178,633.9205,82,72,273.9878
291610,0,0,5,2,48,2.7708,0,0,0.0000
291630,0,2,1,5,58,14.5690,0,0,0.0000
291640,0,0,1,5,27,7.6296,0,0,0.0000
291650,1,3,5,20,970,1445.1804,6,4,485.6667
291710,0,3,3,9,155,61.2323,0,0,0.0000
291770,0,3,1,5,6,89.1667,0,0,0.0000
291910,0,0,2,5,41,392.6098,1,1,133.0000
291930,0,-2,4,4,18,169.8333,1,-1,83.0000
291960,0,0,4,11,11,266.2727,0,0,0.0000
292060,0,-2,1,5,32,79.8750,0,0,0.0000
292090,0,1,2,2,18,55.7778,0,0,0.0000
292120,0,2,5,20,1069,781.1366,12,4,241.4167
292140,0,0,5,20,609,427.2726,6,2,337.1667
292160,0,2,2,8,116,51.5259,0,0,0.0000
292180,0,0,3,10,94,1070.0851,3,-1,297.0000
292200,0,2,3,7,101,51.7426,0,0,0.0000
292230,0,0,1,3,533,111.0675,0,0,0.0000
292240,0,3,2,5,111,40.9550,2,2,121.0000
292260,0,3,1,4,103,29.1165,0,0,0.0000
292280,0,0,1,4,106,1.1604,0,0,0.0000
292300,0,0,1,4,107,19.5140,0,0,0.0000
292330,0,0,1,6,9,164.6667,0,0,0.0000
292350,0,1,0,3,63,53.3492,0,0,0.0000
292370,0,0,4,4,172,148.3023,0,0,0.0000
292380,0,0,3,4,763,68.2320,1,1,61.0000
292390,0,3,1,12,975,2.9918,1,1,2111.0000
292400,0,0,6,10,49,57.2449,0,0,0.0000
292410,0,3,4,8,554,116.8646,0,0,0.0000
292420,0,0,2,4,22,34.0000,0,0,0.0000
292480,0,2,7,20,127,85.3622,0,0,0.0000
292500,0,3,4,20,24,497.4167,0,0,0.0000
292570,0,2,5,6,167,144.0060,0,0,0.0000
292600,0,3,7,8,230,67.1696,2,0,104.5000
292620,0,0,2,3,236,77.3475,0,0,0.0000
292630,0,-2,2,12,631,58.2805,12,-6,191.3333
292660,0,2,1,5,27,25.6667,0,0,0.0000
292670,0,1,1,5,35,32.4286,0,0,0.0000
292760,0,1,2,9,38,21.5526,0,0,0.0000
292780,0,3,2,6,127,42.3228,1,1,183.0000
292800,0,3,1,6,115,436.5130,0,0,0.0000
292820,0,0,1,5,95,7.5579,0,0,0.0000
292840,0,1,1,4,105,2.0667,0,0,0.0000
292860,0,2,1,4,100,0.3800,0,0,0.0000
292880,0,3,1,3,28,10.4286,0,0,0.0000
292910,0,3,5,14,249,387.0201,0,0,0.0000
292930,0,3,2,13,260,5.7269,0,0,0.0000
292990,0,3,2,2,5,537.8000,0,0,0.0000
293160,0,0,1,17,8,518.5000,0,0,0.0000
293180,0,0,2,9,1077,81.9768,2,2,408.0000
293200,0,0,2,4,76,4.8421,0,0,0.0000
293220,0,0,7,7,8,124.3750,0,0,0.0000
293240,0,3,5,10,90,181.4111,2,2,185.0000
293260,1,3,8,20,1987,379.3860,8,8,322.2500
293320,0,0,2,7,142,108.1479,3,1,79.0000
293340,0,0,5,5,13,218.0769,0,0,0.0000
293420,0,0,3,6,6,37.3333,0,0,0.0000
293440,0,2,5,8,44,52.7727,0,0,0.0000
293460,0,0,2,7,15,29.8667,0,0,0.0000
293480,0,0,2,10,15,36.0667,0,0,0.0000
293500,0,2,4,20,1030,55.1942,8,6,123.0000
293520,0,2,5,11,57,82.1579,0,0,0.0000
293540,0,0,3,20,2470,99.2186,6,-2,239.1667
293600,0,0,7,4,40,155.2000,0,0,0.0000
293660,0,3,5,18,61,104.3607,0,0,0.0000
293680,0,3,3,17,119,100.0252,1,1,268.0000
293720,0,-2,2,5,72,2.8889,0,0,0.0000
293740,0,3,8,8,115,150.0435,1,1,60.0000
293760,1,3,1,6,149,1503.1275,4,2,463.0000
293780,0,4,7,20,546,189.2363,4,4,207.2500
293840,0,2,5,4,526,4.6483,1,-1,117.0000
293860,0,0,10,13,210,97.9048,2,2,175.0000
293880,0,3,2,20,76,89.8553,0,0,0.0000
293900,0,3,8,14,72,92.7361,2,2,180.5000
293920,0,0,4,11,19,443.7895,1,1,107.0000
293940,0,0,7,10,249,54.0562,0,0,0.0000
293960,0,0,3,6,14,198.5714,0,0,0.0000
294000,0,3,9,8,239,54.6736,0,0,0.0000
294040,0,0,5,8,72,173.9028,0,0,0.0000
294060,0,0,4,7,60,7.4500,0,0,0.0000
294100,1,4,3,20,837,1592.3787,15,15,555.2000
294140,0,3,5,8,182,90.3297,2,0,861.5000
294160,0,3,5,6,573,73.7138,4,4,141.0000
294190,0,0,4,2,35,219.0000,0,0,0.0000
294230,0,3,5,10,209,90.3923,1,1,38.0000
294280,0,0,2,4,14,14.0714,0,0,0.0000
294370,0,2,5,9,113,88.0088,0,0,0.0000
294390,0,0,1,4,27,20.6667,0,0,0.0000
294440,0,3,3,11,227,74.6916,0,0,0.0000
294460,0,1,5,9,112,88.0982,0,0,0.0000
294530,0,3,2,6,108,89.9630,0,0,0.0000
294540,0,3,1,5,101,17.8218,1,1,160.0000
294550,0,1,1,5,82,14.1341,0,0,0.0000
294570,0,1,1,4,80,9.5750,2,2,917.0000
294580,0,1,1,3,76,7.8684,0,0,0.0000
294590,0,3,1,4,20,3.3500,0,0,0.0000
294650,0,3,1,9,93,16.8817,1,1,61.0000
294670,0,3,2,10,105,14.4857,1,1,360.0000
294680,0,1,1,6,98,8.4796,0,0,0.0000
294690,0,2,1,6,87,8.8621,0,0,0.0000
294700,0,0,1,5,79,6.4810,0,0,0.0000
294710,0,1,1,5,83,5.6867,0,0,0.0000
294720,0,1,1,6,79,448.1392,0,0,0.0000
294730,0,1,1,3,21,1.4286,0,0,0.0000
294750,0,3,5,5,102,89.0686,0,0,0.0000
294770,0,0,2,6,136,6.8088,0,0,0.0000
294790,0,0,2,6,113,13.3540,0,0,0.0000
294810,0,3,7,12,170,673.6706,0,0,0.0000
294830,0,-2,3,3,5,164.6000,0,0,0.0000
294860,1,3,5,20,2107,443.3531,19,17,444.8947
295250,0,-2,2,14,58,45.6034,0,0,0.0000
295490,0,2,4,4,80,124.4250,1,1,91.0000
295550,0,0,3,12,1046,185.6826,8,6,212.0000
295590,0,0,2,20,37,142.7297,0,0,0.0000
295610,0,-2,3,7,42,8.1429,0,0,0.0000
295630,0,3,4,3,14,29.4286,0,0,0.0000
295670,0,2,11,18,4,55.5000,0,0,0.0000
295690,0,3,9,20,523,80.3958,2,2,118.0000
295710,0,0,3,13,484,23.7769,6,-2,118.0000
295730,0,3,3,5,98,100.7857,1,1,1321.0000
295750,0,3,4,7,42,69.4762,0,0,0.0000
295770,0,2,1,9,66,180.5758,1,1,88.0000
295790,0,3,7,20,729,73.9822,2,-2,919.0000
295850,0,2,3,10,55,82.9273,0,0,0.0000
295870,0,2,3,6,22,26.2727,0,0,0.0000
295910,0,2,3,6,48,113.4167,0,0,0.0000
295990,0,-2,2,3,45,118.8000,1,-1,1530.0000
296010,0,3,2,4,12,269.7500,0,0,0.0000
296030,0,0,5,9,4,294.2500,0,0,0.0000
296050,0,2,4,4,435,130.4736,1,1,53.0000
296070,0,0,10,12,255,108.4706,1,1,92.0000
296150,0,-1,3,4,65,4.5231,1,-1,8.0000
296180,0,2,2,5,119,5.0084,0,0,0.0000
296210,0,2,2,3,34,0.6765,0,0,0.0000
296220,0,2,3,4,37,164.1081,0,0,0.0000
296240,0,3,2,9,60,245.7000,2,2,45.5000
296280,0,0,1,4,68,196.3088,0,0,0.0000
296300,0,2,7,19,29,130.1724,2,2,632.0000
296470,1,4,6,20,2795,159.2855,25,23,233.6800
296490,1,4,4,8,295,1220.2746,3,3,268.6667
296510,0,0,5,4,77,91.4675,0,0,0.0000
296530,0,0,1,4,96,4.7083,0,0,0.0000
296550,0,3,5,8,5,131.6000,0,0,0.0000
296570,1,3,7,11,49,910.4898,1,1,273.0000
296590,0,0,5,3,29,139.9655,0,0,0.0000
296630,0,2,4,7,357,2.6527,0,0,0.0000
296650,0,0,1,5,185,1.1243,1,1,81.0000
296710,0,3,8,15,150,66.8400,3,1,256.6667
296730,0,2,4,4,37,122.5405,0,0,0.0000
296770,0,0,7,7,216,143.6204,1,1,667.0000
296810,0,0,2,9,2,0.5000,0,0,0.0000
296850,0,0,4,4,34,132.5000,0,0,0.0000
296870,0,3,6,14,183,105.6448,0,0,0.0000
296910,0,2,2,10,897,97.3802,1,1,94.0000
296930,0,3,6,11,124,189.1613,0,0,0.0000
296970,1,3,6,19,424,301.0542,2,2,600.5000
297000,0,0,4,20,302,562.3013,3,-3,559.6667
297070,0,0,1,2,47,0.0000,0,0,0.0000
297080,0,0,2,3,18,88.2778,0,0,0.0000
297100,0,0,4,5,70,77.9571,1,-1,227.0000
297110,0,3,1,3,266,24.3421,3,1,1099.0000
297120,0,3,5,16,449,133.3385,3,3,323.6667
297130,0,3,3,18,769,92.5514,5,5,1271.6000
297210,0,2,1,10,416,13.1346,1,1,548.0000
297270,0,-2,1,3,8,316.7500,0,0,0.0000
297290,0,3,4,9,154,96.1364,0,0,0.0000
297330,0,0,2,5,34,88.2647,1,1,247.0000
297350,0,2,2,10,67,18.4328,2,2,720.0000
297370,0,3,3,5,61,18.4262,0,0,0.0000
297410,0,1,5,6,38,122.6053,0,0,0.0000
297470,0,2,1,19,7,205.8571,0,0,0.0000
297490,0,3,7,4,168,83.3690,3,3,188.0000
297570,0,0,1,3,29,13.2414,0,0,0.0000
297590,0,1,6,4,15,209.8667,1,1,11.0000
297620,0,0,1,2,30,1.6667,0,0,0.0000
297720,0,0,3,4,26,7.1923,0,0,0.0000
297740,0,0,7,4,142,41.3873,0,0,0.0000
297750,0,0,3,16,31,644.4839,0,0,0.0000
297760,0,2,1,14,67,43.3134,0,0,0.0000
297860,0,2,5,8,82,295.4390,0,0,0.0000
297920,0,2,6,9,88,121.0000,0,0,0.0000
297940,0,0,5,11,1,0.0000,0,0,0.0000
298020,0,-2,1,3,26,16.0385,0,0,0.0000
298030,1,4,2,13,184,302.4076,5,3,315.0000
298050,0,0,6,12,118,1141.5508,3,1,246.3333
298110,0,2,4,20,1923,1679.5741,40,30,326.4500
298140,0,1,1,9,106,12.4906,0,0,0.0000
298160,0,2,6,11,850,156.5329,6,4,271.6667
298180,0,3,1,15,430,13.4000,2,2,226.0000
298220,0,0,1,5,5,85.6000,0,0,0.0000
298240,0,0,5,20,2791,93.2426,22,4,144.6818
298260,0,0,2,20,2977,31.9741,13,5,144.5385
298280,0,3,5,10,16,201.0000,0,0,0.0000
298300,0,-2,3,3,1,84.0000,0,0,0.0000
298340,0,0,6,6,81,22.5556,1,1,64.0000
298360,0,3,7,19,7,1085.0000,1,1,7.0000
298400,0,3,7,7,63,122.3651,1,-1,287.0000
298480,0,2,5,7,78,379.2179,2,0,323.5000
298520,0,3,9,17,811,87.7337,6,6,299.5000
298560,0,3,4,20,62,268.2258,0,0,0.0000
298600,1,3,6,17,807,96.7150,7,7,83.4286
298630,1,3,6,20,2819,617.1341,51,43,150.9020
298790,0,1,5,16,9,41.4444,0,0,0.0000
298820,0,2,5,12,44,102.7500,0,0,0.0000
298830,0,1,5,13,29,106.7931,0,0,0.0000
298840,0,1,5,12,28,117.4286,0,0,0.0000
298850,0,0,5,14,38,108.2632,0,0,0.0000
298890,0,2,4,8,13,279.8462,0,0,0.0000
298930,0,3,2,11,74,2.5270,0,0,0.0000
298950,0,2,2,7,42,3.3571,0,0,0.0000
299020,0,2,1,3,29,0.0000,0,0,0.0000
299030,0,3,1,15,108,109.2222,2,0,143.5000
299050,0,0,1,8,41,78.9512,0,0,0.0000
299070,0,3,1,3,37,122.1081,0,0,0.0000
299090,1,0,5,7,1,23717.0000,0,0,0.0000
299100,0,0,1,1,13,0.0000,0,0,0.0000
299110,0,3,1,5,71,9.4789,0,0,0.0000
299150,0,0,1,5,36,31.1111,0,0,0.0000
299160,0,2,1,4,36,28.4722,0,0,0.0000
299170,0,-2,1,3,23,9.2174,0,0,0.0000
299180,0,0,1,5,60,25.6333,0,0,0.0000
299250,0,-2,3,8,38,115.4211,1,1,405.0000
299260,0,2,2,4,483,81.1035,1,1,20.0000
299290,0,0,5,13,1,0.0000,0,0,0.0000
299340,0,0,4,10,87,101.7471,0,0,0.0000
299360,1,2,8,20,5103,362.1340,47,13,175.0213
299420,0,0,8,8,173,36.1445,1,-1,96.0000
299460,0,2,5,16,1463,81.4627,13,1,267.1538
299480,0,0,7,20,47,144.1064,1,-1,345.0000
299500,0,0,2,4,110,61.3273,0,0,0.0000
299540,1,3,4,8,89,311.6854,2,2,424.5000
299580,0,2,2,6,58,0.9828,0,0,0.0000
299600,0,0,2,12,25,36.9600,0,0,0.0000
299660,0,3,5,18,47,196.5745,2,2,245.0000
299680,0,3,3,9,124,10.1855,1,1,160.0000
299720,0,3,6,8,335,148.3522,2,0,214.5000
299740,0,0,5,20,732,455.0628,18,4,427.5556
299780,0,0,2,9,138,71.1522,1,1,137.0000
299800,0,0,4,3,27,1.4815,0,0,0.0000
299820,0,-2,1,6,42,0.7143,0,0,0.0000
299840,0,0,3,4,67,164.0299,0,0,0.0000
299910,0,0,4,4,44,32.0909,0,0,0.0000
300040,0,0,6,20,956,31.3755,4,4,449.2500
300060,0,0,9,12,46,101.1304,0,0,0.0000
300080,0,0,2,10,759,226.4242,7,-1,305.5714
300220,0,0,4,7,267,88.6667,2,2,77.0000
300260,0,3,7,8,2,81.5000,0,0,0.0000
300280,0,0,6,3,48,81.8958,0,0,0.0000
300300,0,3,8,8,194,88.8351,1,1,149.0000
300320,0,0,3,2,78,212.0128,0,0,0.0000
300340,0,3,9,8,88,133.9545,1,1,1483.0000
300360,0,0,4,5,53,211.1321,0,0,0.0000
300380,0,3,12,20,260,242.2269,12,6,258.2500
300400,0,3,5,8,18,240.0556,1,1,94.0000
300510,0,0,1,3,36,4.6111,0,0,0.0000
300540,0,1,4,8,483,25.8364,0,0,0.0000
300550,1,3,6,20,1248,356.7724,3,3,502.6667
300570,0,3,7,12,440,218.0932,4,4,347.7500
300580,0,2,6,8,618,57.2184,0,0,0.0000
300610,0,0,6,5,19,156.4737,0,0,0.0000
300620,0,0,4,4,2,168.0000,0,0,0.0000
300630,0,0,7,7,1,26.0000,0,0,0.0000
300760,0,0,4,6,39,196.6154,1,1,1733.0000
300820,0,0,4,8,31,50.0000,1,-1,130.0000
300840,0,1,6,6,11,217.4545,0,0,0.0000
300900,0,-2,1,2,36,5.1389,1,1,79.0000
300910,0,-2,1,1,26,0.0385,0,0,0.0000
300970,0,0,1,10,482,209.5207,2,0,233.0000
301050,0,1,4,4,51,97.3137,0,0,0.0000
301120,0,3,3,4,397,160.0126,2,-2,36.0000
301150,0,3,4,6,34,545.7353,0,0,0.0000
301190,0,3,5,8,223,134.5830,1,-1,691.0000
301200,0,3,5,8,182,112.8571,1,1,4.0000
301220,0,-1,3,5,153,0.4183,0,0,0.0000
301250,0,0,4,2,5,0.0000,0,0,0.0000
301260,0,0,1,3,1,166.0000,0,0,0.0000
301300,0,3,11,4,47,199.8723,0,0,0.0000
301320,0,3,8,8,21,357.1905,0,0,0.0000
301360,0,0,3,5,70,15.6429,0,0,0.0000
301380,0,3,4,14,11,605.8182,0,0,0.0000
301420,0,0,2,6,82,3.7927,0,0,0.0000
301460,0,3,6,6,308,40.5747,1,1,43.0000
301500,0,0,7,9,4,71.0000,0,0,0.0000
301520,1,2,6,20,21528,1074.7448,346,168,285.0116
301540,0,0,4,7,111,103.9369,0,0,0.0000
301560,0,2,4,8,19,34.5789,0,0,0.0000
301610,1,3,2,4,21,2385.2381,0,0,0.0000
301640,1,3,7,20,1142,364.5508,17,7,336.5294
301650,0,3,7,15,36,193.4722,0,0,0.0000
301670,0,2,1,2,80,1.4750,0,0,0.0000
301680,0,-2,3,4,113,62.7788,0,0,0.0000
301690,0,2,1,3,403,2.0000,0,0,0.0000
301700,0,1,1,2,285,3.6211,0,0,0.0000
301730,0,0,0,2,18,29.7222,0,0,0.0000
301740,0,0,1,3,27,43.8148,0,0,0.0000
301750,0,0,5,10,560,88.1143,4,2,373.5000
301760,0,0,5,6,29,61.5172,2,0,192.0000
301830,0,1,4,4,12,3.0833,0,0,0.0000
301860,0,2,5,16,43,93.3488,1,1,33.0000
301910,1,2,5,20,1369,399.4602,18,10,186.9444
301920,0,3,6,5,23,338.9565,0,0,0.0000
301930,0,0,6,6,5,63.6000,0,0,0.0000
301970,1,3,8,10,1086,117.4125,7,7,295.0000
301980,0,0,4,3,27,124.7778,0,0,0.0000
301990,0,0,4,5,42,185.2381,0,0,0.0000
302010,0,0,4,3,267,88.9176,1,1,135.0000
302060,0,0,5,4,367,4.7248,1,-1,472.0000
302080,0,0,2,5,410,26.7488,2,2,330.0000
302110,0,1,1,3,36,24.5278,0,0,0.0000
302120,0,3,2,5,44,111.1591,0,0,0.0000
302130,0,3,0,5,53,33.7925,0,0,0.0000
302160,0,0,1,3,114,7.8333,0,0,0.0000
302170,0,0,1,3,62,5.0323,0,0,0.0000
302180,0,2,1,4,109,12.6606,0,0,0.0000
302190,0,0,1,4,125,7.9120,0,0,0.0000
302210,0,2,1,4,91,1.7473,0,0,0.0000
302240,0,-2,1,4,128,5.0781,0,0,0.0000
302250,0,-2,1,6,190,18.2895,0,0,0.0000
302260,0,0,1,5,92,0.9022,0,0,0.0000
302270,0,0,7,16,454,1096.4714,5,3,350.4000
302290,0,0,1,5,5,1412.6000,0,0,0.0000
302310,0,2,4,6,123,93.7073,0,0,0.0000
302320,0,-2,4,4,29,74.7586,0,0,0.0000
302330,0,2,1,15,72,8.4306,0,0,0.0000
302340,0,1,1,14,89,1.8652,0,0,0.0000
302350,0,1,1,18,83,9.1807,0,0,0.0000
302360,0,1,1,20,72,0.0278,0,0,0.0000
302370,0,-1,1,12,71,0.0141,0,0,0.0000
302380,0,4,1,11,2835,45.3168,15,13,261.6667
302390,0,-2,1,5,72,6.3750,0,0,0.0000
302440,0,0,2,1,25,19.9600,0,0,0.0000
302460,0,0,1,2,101,5.8713,0,0,0.0000
302470,0,0,2,4,22,341.9091,0,0,0.0000
302490,0,3,2,6,20,174.2000,0,0,0.0000
302510,1,3,9,20,1143,288.1269,17,7,441.7059
302570,0,-2,2,9,30,0.7000,0,0,0.0000
302590,0,3,8,17,170,284.7529,1,1,169.0000
302610,0,3,5,9,332,195.4096,0,0,0.0000
302650,0,1,2,3,81,69.6049,0,0,0.0000
302670,0,0,14,20,195,564.4205,5,5,946.6000
302690,0,3,4,19,115,110.9130,0,0,0.0000
302710,0,3,8,8,175,144.6286,0,0,0.0000
302730,0,1,1,5,51,7.4314,0,0,0.0000
302750,0,1,2,6,35,71.8000,0,0,0.0000
302790,0,3,4,11,108,104.9167,0,0,0.0000
302810,0,0,3,6,20,1.0500,0,0,0.0000
302830,1,0,2,20,4430,251.8088,53,9,241.4906
302870,0,0,4,5,9,149.6667,0,0,0.0000
302910,0,-2,1,7,15,10.0667,0,0,0.0000
302950,0,0,5,9,45,94.3111,0,0,0.0000
302970,0,3,4,3,7,502.8571,1,1,56.0000
303210,1,3,3,19,963,86.6594,50,40,424.3800
303260,0,0,8,6,70,157.6000,0,0,0.0000
303290,1,3,3,7,5,2711.0000,0,0,0.0000
303310,1,3,5,12,1,7285.0000,0,0,0.0000
303340,0,2,6,6,67,42.0149,0,0,0.0000
303390,0,0,2,14,1681,100.6264,24,2,129.5000
303410,0,-2,1,3,69,112.1159,0,0,0.0000
303430,0,3,6,13,124,92.8790,0,0,0.0000
303470,0,0,5,3,160,19.3813,0,0,0.0000
303510,0,0,7,8,76,61.1053,0,0,0.0000
303530,0,2,2,6,9,8.7778,0,0,0.0000
303550,0,3,3,11,43,72.6977,0,0,0.0000
303590,0,3,3,7,44,117.9318,0,0,0.0000
303680,0,3,5,8,38,140.5000,0,0,0.0000
303690,0,3,4,6,101,105.0693,0,0,0.0000
303710,0,-2,1,3,14,47.2143,0,0,0.0000
303790,0,2,5,7,172,68.2849,0,0,0.0000
303800,0,2,5,9,174,130.3218,2,0,264.5000
303830,0,-2,7,1,8,213.3750,0,0,0.0000
303840,0,2,3,6,87,69.9540,0,0,0.0000
303860,0,2,7,4,37,13.2973,0,0,0.0000
303870,0,0,1,4,41,2.2439,0,0,0.0000
303880,0,0,3,3,28,3.7143,0,0,0.0000
303910,0,0,8,3,15,137.8667,0,0,0.0000
303940,0,3,3,3,36,15.4167,0,0,0.0000
304030,0,0,4,20,2404,1381.1206,17,5,320.8235
304050,1,2,7,20,13794,1256.6289,154,92,260.3247
304150,0,-2,6,2,22,70.5909,0,0,0.0000
304170,0,-2,5,5,45,65.5333,0,0,0.0000
304190,0,0,2,1,10,0.0000,0,0,0.0000
304240,1,3,6,20,357,349.2465,7,7,168.8571
