item_id,spec_name
364200,Single-player
364200,Steam Leaderboards
364200,Steam Achievements
364210,Single-player
364220,Downloadable Content
364220,Online Co-op
364220,Steam Achievements
364220,Multi-player
364220,Co-op
364220,Single-player
364220,Full controller support
364220,Steam Trading Cards
364230,Steam Trading Cards
364230,Single-player
364230,Steam Cloud
364230,Full controller support
364230,Steam Achievements
364230,Stats
364250,Steam Leaderboards
364250,Steam Cloud
364250,Steam Trading Cards
364250,Full controller support
364250,Steam Achievements
364250,Shared/Split Screen
364250,Single-player
364260,Steam Cloud
364260,Single-player
364260,Steam Achievements
364270,Single-player
364270,Steam Trading Cards
364300,Single-player
364300,Steam Trading Cards
364300,Steam Cloud
364300,Steam Achievements
364320,Multi-player
364320,Partial Controller Support
364320,Single-player
364320,Downloadable Content
364321,Multi-player
364321,Downloadable Content
364321,Single-player
364321,Partial Controller Support
364322,Partial Controller Support
364322,Single-player
364322,Multi-player
364322,Downloadable Content
364323,Downloadable Content
364323,Partial Controller Support
364323,Single-player
364323,Multi-player
364324,Partial Controller Support
364324,Multi-player
364324,Single-player
364324,Downloadable Content
364325,Partial Controller Support
364325,Multi-player
364325,Single-player
364325,Downloadable Content
364326,Multi-player
364326,Single-player
364326,Downloadable Content
364326,Partial Controller Support
364327,Single-player
364327,Partial Controller Support
364327,Multi-player
364327,Downloadable Content
364328,Partial Controller Support
364328,Downloadable Content
364328,Multi-player
364328,Single-player
364329,Downloadable Content
364329,Multi-player
364329,Single-player
364329,Partial Controller Support
364340,Multi-player
364340,Partial Controller Support
364340,Single-player
364340,Downloadable Content
364350,Steam Trading Cards
364350,Single-player
364350,Steam Achievements
364360,Steam Workshop
364360,Single-player
364360,Steam Achievements
364360,Steam Trading Cards
364360,Multi-player
364370,Single-player
364380,Cross-Platform Multiplayer
364380,HTC Vive
364380,Keyboard / Mouse
364380,Single-player
364380,Seated
364380,Oculus Rift
364380,Partial Controller Support
364380,Multi-player
364390,Single-player
364390,Steam Achievements
364390,Steam Trading Cards
364400,Steam Achievements
364400,Downloadable Content
364400,Shared/Split Screen
364400,Steam Cloud
364400,Stats
364400,Steam Leaderboards
364400,Full controller support
364400,Single-player
364410,Single-player
364410,Downloadable Content
364420,Co-op
364420,Single-player
364420,Multi-player
364420,Cross-Platform Multiplayer
364450,Single-player
364470,Steam Trading Cards
364470,In-App Purchases
364470,Single-player
364470,Online Multi-Player
364470,Multi-player
364470,Cross-Platform Multiplayer
364480,Single-player
364480,Steam Trading Cards
364480,Partial Controller Support
364500,Steam Achievements
364500,Partial Controller Support
364500,Steam Leaderboards
364500,Single-player
364500,Multi-player
364510,Steam Workshop
364510,Steam Leaderboards
364510,Single-player
364630,Online Co-op
364630,Seated
364630,Multi-player
364630,Online Multi-Player
364630,Oculus Rift
364630,Steam Achievements
364630,SteamVR Collectibles
364630,Single-player
364630,Room-Scale
364630,Full controller support
364630,Standing
364630,Steam Trading Cards
364630,HTC Vive
364630,Co-op
364630,Gamepad
364630,Cross-Platform Multiplayer
364630,Tracked Motion Controllers
364640,Steam Trading Cards
364640,Single-player
364640,Steam Achievements
364660,Steam Workshop
364660,Single-player
364660,Steam Trading Cards
364660,Includes level editor
364670,Multi-player
364670,Single-player
364690,Single-player
364690,Steam Trading Cards
364690,Steam Achievements
364690,Full controller support
364700,Steam Trading Cards
364700,Full controller support
364700,Steam Leaderboards
364700,Steam Achievements
364700,Single-player
364700,Steam Cloud
364710,Partial Controller Support
364710,Single-player
364710,Shared/Split Screen
364720,Local Co-op
364720,Shared/Split Screen
364720,Full controller support
364720,Steam Achievements
364720,Single-player
364720,Steam Leaderboards
364720,Co-op
364720,Steam Cloud
364720,Steam Trading Cards
364740,Steam Achievements
364740,Single-player
364750,Single-player
364770,Steam Cloud
364770,Single-player
364770,Steam Trading Cards
364770,Steam Achievements
364770,Partial Controller Support
364790,Steam Achievements
364790,Steam Trading Cards
364790,Stats
364790,Full controller support
364790,Single-player
364800,Single-player
364810,Co-op
364810,Multi-player
364810,Single-player
364820,Single-player
364820,Multi-player
364830,Single-player
364830,Captions available
364830,Steam Trading Cards
364830,Steam Achievements
364830,Steam Leaderboards
364830,Partial Controller Support
364830,Stats
364840,Steam Achievements
364840,Partial Controller Support
364840,Single-player
364840,Steam Trading Cards
364850,Steam Achievements
364850,Partial Controller Support
364850,Single-player
364880,Single-player
364880,Full controller support
364890,Steam Trading Cards
364890,Single-player
364900,Single-player
364900,Steam Trading Cards
364900,Full controller support
364900,Steam Achievements
364920,Game demo
364920,Single-player
364920,Full controller support
364930,Online Multi-Player
364930,Steam Achievements
364930,Cross-Platform Multiplayer
364930,Single-player
364930,Multi-player
364930,Steam Cloud
364930,Steam Trading Cards
364930,Steam Leaderboards
364940,Single-player
364970,Includes level editor
364980,Single-player
365020,Full controller support
365020,Single-player
365020,Steam Trading Cards
365050,Single-player
365060,Steam Achievements
365060,Single-player
365060,Steam Cloud
365070,Steam Trading Cards
365070,Steam Achievements
365070,Partial Controller Support
365070,Single-player
365080,Single-player
365090,Shared/Split Screen
365090,Single-player
365090,Steam Achievements
365090,Full controller support
365110,Single-player
365120,Single-player
365120,Full controller support
365120,Shared/Split Screen
365120,Steam Trading Cards
365120,Steam Achievements
365140,Gamepad
365140,Seated
365140,Full controller support
365140,Single-player
365150,Single-player
365150,Steam Achievements
365160,Steam Achievements
365160,Full controller support
365160,Single-player
365170,Captions available
365170,Steam Trading Cards
365190,Steam Trading Cards
365190,Steam Achievements
365190,Multi-player
365190,Single-player
365190,Online Multi-Player
365200,Partial Controller Support
365200,Single-player
365200,Steam Achievements
365200,Steam Cloud
365200,Steam Leaderboards
365210,Captions available
365210,Steam Cloud
365210,Single-player
365210,Steam Achievements
365220,Game demo
365220,Captions available
365220,Single-player
365220,Steam Cloud
365220,Steam Achievements
365240,Single-player
365260,Stats
365260,Steam Achievements
365260,Single-player
365270,Single-player
365280,Single-player
365280,Steam Achievements
365280,Steam Trading Cards
365290,Single-player
365290,Steam Trading Cards
365300,Captions available
365300,Steam Cloud
365300,Steam Achievements
365300,Partial Controller Support
365300,Single-player
365310,Steam Trading Cards
365310,Full controller support
365310,Single-player
365320,Steam Achievements
365320,Single-player
365320,Full controller support
365330,Partial Controller Support
365330,Steam Achievements
365330,Single-player
365340,Steam Cloud
365340,Single-player
365340,Partial Controller Support
365340,Steam Achievements
365350,Single-player
365350,Steam Trading Cards
365350,Steam Achievements
365350,Steam Cloud
365360,Single-player
365360,Steam Trading Cards
365360,Steam Cloud
365360,Steam Achievements
365380,Downloadable Content
365380,Single-player
365382,Downloadable Content
365382,Single-player
365400,Stats
365400,Single-player
365400,Steam Leaderboards
365400,Steam Achievements
365420,Single-player
365420,Commentary available
365420,Includes level editor
365420,Captions available
365420,Stats
365420,Partial Controller Support
365420,Steam Trading Cards
365420,Steam Cloud
365430,Single-player
365440,Steam Trading Cards
365440,Steam Achievements
365440,Partial Controller Support
365440,Includes level editor
365450,Steam Achievements
365450,Single-player
365450,Steam Workshop
365450,Steam Trading Cards
365450,Steam Cloud
365450,Includes level editor
365450,Captions available
365460,Multi-player
365460,Stats
365460,Steam Cloud
365460,Single-player
365460,Steam Leaderboards
365460,Steam Achievements
365470,Single-player
365470,Partial Controller Support
365470,MMO
365470,Multi-player
365470,Co-op
365470,Downloadable Content
365480,Steam Trading Cards
365480,Single-player
365480,Steam Achievements
365490,Single-player
365490,Game demo
365500,Full controller support
365500,Steam Achievements
365500,Single-player
365510,Stats
365510,Single-player
365510,Steam Achievements
365520,Multi-player
365520,Single-player
365520,Downloadable Content
365530,Downloadable Content
365530,Single-player
365540,Downloadable Content
365540,Multi-player
365540,Single-player
365560,Single-player
365560,Multi-player
365560,Steam Achievements
365560,Cross-Platform Multiplayer
365580,Steam Trading Cards
365580,Full controller support
365580,Single-player
365590,Single-player
365590,Steam Trading Cards
365590,Multi-player
365590,Co-op
365590,In-App Purchases
365620,Partial Controller Support
365620,Single-player
365620,Multi-player
365630,Steam Trading Cards
365630,Game demo
365630,Steam Achievements
365630,Single-player
365660,Multi-player
365660,Steam Leaderboards
365660,Shared/Split Screen
365660,Steam Achievements
365660,Full controller support
365660,Single-player
365680,Full controller support
365680,Steam Trading Cards
365680,Co-op
365680,Single-player
365680,Multi-player
365680,Shared/Split Screen
365680,Steam Cloud
365680,Steam Achievements
365720,Partial Controller Support
365720,Single-player
365730,Steam Cloud
365730,Single-player
365750,Shared/Split Screen
365750,Co-op
365750,Full controller support
365750,Steam Trading Cards
365750,Steam Achievements
365750,Single-player
365760,Single-player
365760,Steam Leaderboards
365760,Full controller support
365760,Steam Achievements
365770,Steam Achievements
365770,Steam Cloud
365770,Full controller support
365770,Steam Leaderboards
365770,Single-player
365770,Includes level editor
365770,Steam Trading Cards
365800,Partial Controller Support
365800,Steam Cloud
365800,Steam Trading Cards
365800,Steam Achievements
365800,Single-player
365810,Stats
365810,Steam Achievements
365810,Steam Leaderboards
365810,Online Multi-Player
365810,Steam Trading Cards
365810,Single-player
365810,Captions available
365810,Full controller support
365810,Steam Cloud
365820,Steam Trading Cards
365820,Steam Cloud
365820,Stats
365820,Steam Achievements
365820,Steam Workshop
365820,Multi-player
365840,Multi-player
365840,Cross-Platform Multiplayer
365840,Steam Trading Cards
365840,Downloadable Content
365840,Steam Achievements
365850,Partial Controller Support
365850,Steam Cloud
365850,Steam Trading Cards
365850,Steam Achievements
365850,Single-player
365860,Steam Trading Cards
365860,Steam Achievements
365860,Single-player
365870,Partial Controller Support
365870,Single-player
365870,Includes level editor
365870,Multi-player
365870,Cross-Platform Multiplayer
365880,Steam Trading Cards
365880,Single-player
365880,Steam Achievements
365900,Steam Trading Cards
365900,Partial Controller Support
365900,Single-player
365900,Steam Achievements
365900,Stats
365930,Single-player
365930,Partial Controller Support
365960,Local Multi-Player
365960,Steam Achievements
365960,Online Multi-Player
365960,Steam Cloud
365960,Stats
365960,Co-op
365960,Multi-player
365960,Single-player
365960,Local Co-op
365960,Online Co-op
365960,Partial Controller Support
365960,Steam Workshop
365970,Single-player
365970,Steam Achievements
365970,Downloadable Content
365970,Steam Trading Cards
366000,Single-player
366000,Steam Achievements
366010,Full controller support
366010,Single-player
366040,Single-player
366040,Steam Trading Cards
366040,Steam Achievements
366040,Steam Cloud
366040,Full controller support
366050,Stats
366050,Single-player
366050,Steam Achievements
366050,Steam Leaderboards
366060,Single-player
366080,Downloadable Content
366090,Multi-player
366090,Co-op
366090,Single-player
366090,Online Multi-Player
366090,Steam Achievements
366090,Steam Trading Cards
366090,Stats
366090,Online Co-op
366100,Single-player
